"id","company_name","establishment_name","ein","street_address","city","state","zip_code","naics_code","industry_description","annual_average_employees","total_hours_worked","no_injuries_illnesses","total_deaths","total_dafw_cases","total_djtr_cases","total_other_cases","total_dafw_days","total_djtr_days","total_injuries","total_poisonings","total_respiratory_conditions","total_skin_disorders","total_hearing_loss","total_other_illnesses","establishment_id","establishment_type","size","year_filing_for","created_timestamp","change_reason"
1090604,"A&M Roofing Services, LLC","A&M Roofing Services, LLC","261369450","123 Tewksbury Street","ANDOVER","MA","01810",238160," Roofing contractors ",64,142152,1,0,3,0,2,125,0,3,0,0,0,0,2,274198,1,2,2020,1/4/2021 16:30:31,
1090606,,"Prim Industrial Contractors, INC","582005148","10724 Estes Rd","Macon","GA","31210",238160," Roof painting, spraying, or coating ",48,117875,2,0,0,0,0,0,0,0,0,0,0,0,0,649978,1,2,2020,1/4/2021 16:33:46,
1090682,,"Medford Roofing, Inc","273343484","3687 Summer Ave.","Memphis","TN","38122",238160," Roof membrane installation ",24,40608,2,0,0,0,0,0,0,0,0,0,0,0,0,53576,1,2,2020,1/11/2021 14:59:51,"Correcting number if employees"
1090734,"COMMERCIAL INDUSTRIAL ROOFING, INC","COMMERCIAL INDUSTRIAL ROOFING, INC-LYNNWOOD","911086335","3601 121ST STREET SW","LYNNWOOD, WA","WA","98087",238160," Roofing contractors ",54,112369,1,0,0,1,1,0,43,2,0,0,0,0,0,576163,1,2,2020,1/4/2021 18:17:38,
1090738,"AR Roofing","Wichita Office","050571696","4010 West Irving","Wichta","KS","67209",238160," Asphalt roof shingle installation ",25,52000,2,0,0,0,0,0,0,0,0,0,0,0,0,589120,1,2,2020,1/4/2021 18:24:59,
1090790,,"DePinho Roofing Inc.","330589690","2832 N. Olive Avenue","Orange","CA","92865",238160," Asphalt roof shingle installation ",63,116950,1,0,2,3,0,32,71,5,0,0,0,0,0,291960,1,2,2020,1/4/2021 19:11:33,
1090821,"Lloyd Roofing Company,  Inc.","Lloyd Roofing Company, Inc.","570370176","2415 Montague Avenue Extension","Greenwood","SC","29649",238160," Roofing contractors ",68,159518,1,0,1,0,0,75,0,1,0,0,0,0,0,542098,1,2,2020,1/4/2021 19:29:15,
1090841,"Crawford Roofing Experts","Crawford Roofing Experts","320359884","900 National Parkway, Suite 260","Schaumburg","IL","60173",238160," Low slope roofing installation ",24,35539,2,0,0,0,0,0,0,0,0,0,0,0,0,589760,1,1,2020,1/4/2021 19:45:23,
1090902,"Roof Control Services, Inc.","Roof Control Services","352141002","936  10th St.","Clermont","FL","34711",238160," Roofing contractors ",50,87935,2,0,0,0,0,0,0,0,0,0,0,0,0,362471,1,2,2020,1/4/2021 20:29:30,
1090950,"Enterprise Roofing Service, Inc.","Enterprise Roofing Service, Inc.","941551712","2400 Bates Avenue","Concord","CA","94520",238160," Roofing contractors ",88,153010,2,0,0,0,0,0,0,0,0,0,0,0,0,92052,1,2,2020,1/4/2021 21:08:18,
1090972,"Veterans National Property Services","Veterans National Property Services","471304777","14034 N Florida Ave","Tampa","FL","33613",238160," Asphalt roof shingle installation ",20,34477,1,0,0,1,0,0,28,1,0,0,0,0,0,542790,1,2,2020,1/4/2021 21:34:15,
1091179,"Quality Roofers and Guttering, Inc","Quality Roofers and Guttering, Inc",,"100 Church St","Jacksonville","NC","28540",238160," Roofing contractors ",39,63747,2,0,0,0,0,0,0,0,0,0,0,0,0,483094,1,2,2020,1/5/2021 15:22:02,
1091263,"Dale Crampton Company","Dale Crampton Company","710383793","710 Division Street","Fort Smith","AR","72904",238160," Roofing contractors ",24,49102,2,0,0,0,0,0,0,0,0,0,0,0,0,410418,1,2,2020,1/5/2021 16:20:05,
1091316,"Hertless Brothers Roofing, Inc.","Hertless Brothers Roofing, Inc.","202009976","1733 Arlington Rd","Richmond","VA","23230",238160," Roofing contractors ",20,36136,2,0,0,0,0,0,0,0,0,0,0,0,0,363014,1,2,2020,1/5/2021 16:47:29,
1091363,"Miller Painting Company, Inc.","Miller Painting Company, Inc.","580979409","6411 Garrard Avenue","Savannah","GA","31405",238160," Painting, spraying, or coating, roof ",40,66523,2,0,0,0,0,0,0,0,0,0,0,0,0,410531,1,2,2020,1/5/2021 17:18:30,
1091517,"Shay Roofing Inc","Shay REoofing Inc",,"400 South Breese","Millstadt ","IL","62260",238160," Asphalt roof shingle installation ",58,87662,1,0,1,0,0,155,0,1,0,0,0,0,0,97118,1,2,2020,1/5/2021 18:56:15,
1091543,"TRANS COASTAL CONSTRUCTION ","TRANS COASTAL CONSTRUCTION ","591566091","1425 WILKINS AVENUE ","WPB ","FL","33401",238160," Roofing contractors ",20,27485,2,0,0,0,0,0,0,0,0,0,0,0,0,265003,1,2,2020,1/5/2021 19:09:37,
1091614,"Apple Roofing Corp.","Apple Roofing",,"124 Pickard Drive East","Syracuse","NY","13211",238160," Roofing contractors ",39,66601,1,0,1,0,0,2,0,1,0,0,0,0,0,51222,1,2,2020,1/5/2021 19:47:01,
1091779,"R. E. Primm & Company    DBA Primm Roofing ","Apollo Primm Atlanta Inc ","582065838","5442 FRONTAGE ROAD, SUITE 110","FOREST PARK","GA","30297",238160," Roofing contractors ",25,48783,2,0,0,0,0,0,0,0,0,0,0,0,0,645335,1,2,2020,1/5/2021 20:57:30,
1091842,"Crawford Roofing INC.","Crawford Roofing ","730951924","701 Pikes Peak Road","Chickasha","OK","73018",238160," Roofing contractors ",29,26063,2,0,0,0,0,0,0,0,0,0,0,0,0,351665,1,2,2020,1/5/2021 21:51:22,
1091868,"Red Pointe Roofing, LP","Red Pointe Roofing, LP","900957014","1814 N. Neville Street","Orange","CA","92865",238160," Roofing contractors ",101,210358,1,0,0,3,0,0,52,3,0,0,0,0,0,469590,1,2,2020,1/5/2021 22:18:20,
1091927,"NorCal Painters Inc DBA: CertaPro Painters of San Francisco","NORCAL Painters Inc OSHA Form 300A",,"60 29th Street #241","San Francisco","CA","94110",238160," Painting, spraying, or coating, roof ",30,48000,1,0,1,0,0,3,0,1,0,0,0,0,0,433349,1,2,2020,1/6/2021 5:31:06,
1092063,"Stonewater Roofing","Stonewater Roofing","273642939","605 S. Broadway","Tyler","TX","75701",238160," Roofing contractors ",50,2000,1,0,0,1,0,0,56,1,0,0,0,0,0,650365,1,2,2020,1/6/2021 14:52:41,
1092113,"Watts & Associates Roofing Inc","Watts & Associates Roofing Inc",,"7416 Fairfield Road","Columbia","SC","29203",238160," Roofing contractors ",54,108856,2,0,0,0,0,0,0,0,0,0,0,0,0,171479,1,2,2020,1/6/2021 15:21:08,
1092180,"Total Quality Roofing,Inc.","Total Quality Roofing,Inc.","593406730","6994 Duck Cove Rd","Tallahassee","FL","32312",238160," Roofing contractors ",28,37296,2,0,0,0,0,0,0,0,0,0,0,0,0,261351,1,2,2020,1/6/2021 16:12:27,
1092254,"Amundson Roofing, Inc","Amundson Roofing, Inc","860891134","8995 Terrabyte Drive, Suite H","Reno","NV","89521",238160," Roofing contractors ",35,70000,1,0,0,0,1,0,0,1,0,0,0,0,0,650411,1,2,2020,1/6/2021 16:47:35,
1092371,"Roof Maintenance Systems","Roof Maintenance Systems","222016917","1060 Route 33","Freehold","NJ","07728",238160," Roofing contractors ",19,30075,1,0,0,0,1,0,0,1,0,0,0,0,0,265642,1,2,2020,1/6/2021 17:50:16,
1092465,"Noffke Roofing Co, LLC","Noffke Roofing","043668289","10341 N Granville Rd","Mequon","WI","530973506",238160," Roofing contractors ",41,69149,2,0,0,0,0,0,0,0,0,0,0,0,0,209718,1,2,2020,1/6/2021 18:35:14,
1092662,"Industrial Roofing & Siding Co","Industrial Roofing & Siding Co","203476457","9 FERRY RD","LEWISTON","ME","042401005",238160," Roofing contractors ",91,185243,1,0,0,4,2,0,14,6,0,0,0,0,0,650499,1,2,2020,1/6/2021 19:44:05,
1092676,"Charter Roofing Co., Inc.","Charter Roofing","742123832","6126 Scarlet Drive.","Houston","TX","77048",238160," Roofing contractors ",45,88854,1,0,1,0,0,93,45,1,0,0,0,0,0,422422,1,2,2020,1/6/2021 19:49:11,
1092677,"Neth & Son Inc","NY","161010131","146 Taylor Drive","Depew","NY","14043",238160," Roofing contractors ",88,133718,1,0,0,0,3,0,0,3,0,0,0,0,0,167284,1,2,2020,1/6/2021 19:49:29,
1092684,"Roof Management Services LLC","Roof Management Services LLC","263318366","9 FERRY RD","LEWISTON","ME","042401005",238160," Roofing contractors ",21,46578,1,0,0,1,0,0,1,1,0,0,0,0,0,650504,1,2,2020,1/6/2021 19:51:43,
1092686,"Neth & Son Inc","FL","061320679","189 Jamaica Lane","Orlando","FL","32809",238160," Roofing contractors ",18,20151,1,0,1,0,0,3,0,1,0,0,0,0,0,167314,1,2,2020,1/6/2021 19:52:23,
1092695,,"Henry C. Smither Roofing Co., Inc. ",,"6850 East 32nd Street","Indianapolis","IN","46226",238160," Roofing contractors ",71,134680,1,0,0,0,1,0,0,1,0,0,0,0,0,297264,,2,2020,1/6/2021 19:56:22,
1092737,"Lowe Roofing of Wyoming LLC","Lowe Roofing of Wyoming LLC","463060731","1550 Business Circle ","Gillette","WY","82716",238160," Low slope roofing installation ",32,60347,1,0,1,0,1,78,0,2,0,0,0,0,0,548032,1,2,2020,1/6/2021 20:10:28,
1092758,"RSI of Florida, LLC","RSI of Florida, LLC","592574965","1750 NW 19th Ave","Pompano Beach","FL","33069",238160," Roofing contractors ",43,93939,1,0,0,2,0,0,30,2,0,0,0,0,0,42939,1,2,2020,1/6/2021 20:18:48,
1092954,"Red Sky, Inc","Red Sky, Inc","202070268","300 Standard Veneer Road","Crescent City","CA","95531",238160," Roofing contractors ",22,42635,1,0,1,0,1,43,0,2,0,0,0,0,0,407065,1,2,2020,1/6/2021 22:01:48,
1093053,"Kovach Enclosure Systems","Kovach Enclosure Systems, LLC","842979254","3195 W Armstrong Pl","Chandler","AZ","85286",238160," Roofing contractors ",329,744254,1,0,1,1,2,1,201,4,0,0,0,0,0,544018,1,3,2020,1/6/2021 23:55:47,
1093107,"Sentry Roofing, Inc.","Sentry Roofing, Inc. ",,"3245 W US Highway 136","Covington","IN","479327050",238160," Roofing contractors ",34,50518,2,0,0,0,0,0,0,0,0,0,0,0,0,118792,1,2,2020,1/7/2021 13:26:53,
1093209,,"Malcor Roofing of Illinois, Inc",,"1850 Dean St","St. Charles","IL","60174",238160,"Install Roofing Product",45,49133,2,0,0,0,0,0,0,0,0,0,0,0,0,411262,1,2,2020,1/7/2021 14:44:13,
1093230,"AAA Roofing Co., Inc.","AAA Main Office",,"910 N. Highland Ave.","Indianapolis","IN","46202",238160," Roofing contractors ",60,93252,1,0,1,0,0,19,0,1,0,0,0,0,0,184408,1,2,2020,1/7/2021 14:59:23,
1093249,"JMH Roofing Co., Inc.","JMH Main Office",,"1215 E. 9th Street","Indianapolis","IN","46202",238160," Roofing contractors ",10,22918,2,0,0,0,0,0,0,0,0,0,0,0,0,184457,1,2,2020,1/7/2021 15:11:42,
1093288,"Charlottesville Roofing Inc. dba Martin Roofing and Sheet Metal","MartinRoofing","541591121","1835 Avon Street Ext","Charlottesville","VA","22902",238160," Roofing contractors ",15,26574,2,0,0,0,0,0,0,0,0,0,0,0,0,120895,1,1,2020,1/7/2021 15:30:26,
1093293,"Roofing Services Unlimited","Roofing Services Unlimited","481086144","202 e 4th ","Newton","KS","67114",238160," Shake and shingle, roof, installation ",43,61767,1,0,1,0,0,2,1,1,0,0,0,0,0,48943,1,2,2020,1/7/2021 15:33:30,
1093299,"TWIN CITY ROOFING LLC","TWIN CITY ROOFING LLC",,"2720 34TH ST NW ","MANDAN","ND","585540086",238160," Roofing contractors ",25,42808,1,0,1,1,0,1,131,2,0,0,0,0,0,196308,1,2,2020,1/7/2021 15:36:00,
1093326,"MCCREARY ROOFING CO., INC.","MCCREARY ROOFING CO., INC","250985137","1404 EAST AVE","ERIE","PA","165031561",238160," Asphalt roof shingle installation ",40,73789,1,0,2,1,3,94,24,6,0,0,0,0,0,650631,1,2,2020,1/7/2021 15:44:49,
1093355,"SRS Roofing & Sheet Metal, Inc","SRS Roofing and Sheet Metal, Inc","203056563","818 Bakke Ave","Waterford","WI","53185",238160," Asphalt roof shingle installation ",45,74606,1,0,0,0,1,0,0,1,0,0,0,0,0,98923,1,2,2020,1/7/2021 15:52:22,
1093361,,"Independent Roofing Co. Inc.",,"6102 Arbor St #5","Omaha","NE","68106",238160," Roofing contractors ",35,57824,1,0,3,0,0,65,0,3,0,0,0,0,0,58249,1,2,2020,1/7/2021 15:58:27,
1093367,"The Ray Company, Inc.","The Ray Company, Inc.","560482744","4221 Golf Acres Drive","CHARLOTTE","NC","28208",238160," Roofing contractors ",22,40780,2,0,0,0,0,0,0,0,0,0,0,0,0,417996,1,2,2020,1/7/2021 16:04:04,
1093480,"Joiner Sheet Metal & Roofing, Inc.","Joiner Sheet Metal & Roofing, Inc.","203948133","205 Madison St.","Highland","IL","62249",238160," Roofing contractors ",49,87654,2,0,0,0,0,0,0,0,0,0,0,0,0,349087,1,2,2020,1/7/2021 16:30:11,
1093487,"Tugwell Roofing Co","Tugwell Roofing Co",,"20550 Dersch Road","Anderson","CA","96007",238160," Roofing contractors ",45,89440,1,0,3,0,10,8,102,13,0,0,0,0,0,360188,1,2,2020,1/7/2021 16:35:30,
1093586,"Platinum Roofing, LLC","Platinum Roofing, LLC","472769625","817 E Center street","Sheridan","AR","72150",238160," Roofing contractors ",32,61639,2,0,0,0,0,0,0,0,0,0,0,0,0,547545,1,2,2020,1/7/2021 17:30:10,
1093741,"Tri-State Roofing Contractors, LLC","Tri-State Roofing Contractors, LLC","452981549","3126 Alton Park Blvd.","Chattanooga","TN","37410",238160," Roll roofing installation ",45,969967,2,0,0,0,0,0,0,0,0,0,0,0,0,545874,1,2,2020,1/7/2021 18:23:26,
1093785,"International Roofing Corporation","International Roofing Corporation","541500362","2200 MAGNOLIA STREET","RICHMOND","VA","23223",238160," Painting, spraying, or coating, roof ",25,37162,2,0,0,0,0,0,0,0,0,0,0,0,0,650732,1,2,2020,1/7/2021 18:47:24,
1093841,"The Gehringer Corporation","The Gehringer Corporation","232299879","2512 Eberhart Road","Whitehall","PA","18052",238160," Roofing contractors ",21,38699,2,0,0,0,0,0,0,0,0,0,0,0,0,93420,1,2,2020,1/7/2021 19:10:33,
1093933,"Townsend Roofing and Construction Services, Inc.","Townsend Roofing and Construction Services, Inc. 10418 New Berlin Road, Unit 115, Jacksonville, FL  ","760782834","10418 New Berlin Road, Unit 115","Jacksonville","FL","32226",238160," Roofing contractors ",19,39787,1,0,1,0,0,45,0,1,0,0,0,0,0,144093,1,2,2020,1/7/2021 19:54:16,
1094035,"Bi-State Roof Systems, Inc.","Bi-State Roof Systems, Inc.","431399821","600 Glover","Valley Park","MO","63088",238160," Roof painting, spraying, or coating ",21,27927,2,0,0,0,0,0,0,0,0,0,0,0,0,650777,1,2,2020,1/7/2021 20:35:50,
1094051,"Stryker Construction","Stryker Construction","931269569","645 E Arlington Street","Gladstone","OR","97027",238160," Sheet metal roofing installation ",22,42694,1,0,1,1,0,12,5,1,0,0,0,0,1,450030,1,2,2020,1/7/2021 20:42:20,
1094375,"Highland Roofing Company","Highland - Raleigh",,"7429 ACC Boulevard, Suite 113","Raleigh","NC","27617",238160," Roofing contractors ",2,4300,2,0,0,0,0,0,0,0,0,0,0,0,0,441396,1,1,2020,1/8/2021 14:14:31,
1094383,"Highland Roofing Company","Highland - Wilmington",,"4310 Deer Creek Ln","Wilmington","NC","28405",238160," Roofing contractors ",37,74057,1,0,2,0,0,35,134,2,0,0,0,0,0,310135,1,2,2020,1/8/2021 14:19:52,
1094560,"Bartch Roofing Co., Inc.","Bartch Roofing Co., Inc.","431132731","13575 Northwest Ind Dr","BRIDGETON","MO","63044",238160," Roofing contractors ",49,80795,2,0,0,0,0,0,0,0,0,0,0,0,0,287143,1,2,2020,1/8/2021 16:13:12,
1094617,"Crown Roofing LLC","Crown Roofing LLC",,"240 Field End Street","Sarasota","FL","33240",238160," Roofing contractors ",300,1250000,1,0,3,10,0,810,238,13,0,0,0,0,0,635191,1,3,2020,1/8/2021 16:30:21,
1094685,"Progressive Services Inc.","Progressive Services Inc.",,"1806 Spangler Ave","Dover","PA","17315",238160," Galvanized iron roofing installation ",20,30157,1,0,0,0,2,0,0,2,0,0,0,0,0,325928,1,2,2020,1/8/2021 17:08:53,
1094736,"- Select -","Quaglino Roofing","952507376","815 Fiero Lane","San Luis Obispo","CA","93401",238160," Roofing contractors ",45,89227,1,0,2,0,0,101,0,2,0,0,0,0,0,285740,1,2,2020,1/8/2021 17:42:51,
1094908,"The Fania Company","Office","221501476","271 East Blackwell Street","Dover","NJ","07801",238160," Roofing contractors ",33,55736,2,0,0,0,0,0,0,0,0,0,0,0,0,176263,1,2,2020,1/8/2021 18:54:29,
1094957,"Gordon North Roofing Company ","Gordon North Roofing Company","383182113","1870 North Opdyke","Auburn Hills","MI","48326",238160," Low slope roofing installation ",35,55845,2,0,0,0,0,0,0,0,0,0,0,0,0,43643,1,2,2020,1/8/2021 19:16:01,
1094993,"Hy-Tech Roofing Services, Inc.","Hy-Tech Roofing Services, Inc.","720980063","10371 Airline Hwy","St. Rose","LA","70087",238160," Roofing contractors ",17,29551,2,0,0,0,0,0,0,0,0,0,0,0,0,650971,1,2,2020,1/8/2021 19:39:12,
1095080,"Tycor Roofing","Tycor Roofing","341305968","1704 Warner Rd., S.E.","CANTON","OH","44707",238160," Roofing contractors ",25,28694,2,0,0,0,0,0,0,0,0,0,0,0,0,542596,1,2,2020,1/8/2021 20:24:36,
1095082,"Star Roofing, Inc.","Star Roofing, Inc.","860116261","9201 N 9th Avenue","Phoenix","AZ","85021",238160," Roofing contractors ",64,154514,1,0,0,1,1,0,4,2,0,0,0,0,0,66788,1,2,2020,1/8/2021 20:25:48,
1095217,"McDonald Roofing Company","McDonald Roofing","383171777","3960 Ann Arbor Road","Jackson","MI","49202",238160," Asphalt roof shingle installation ",46,92651,2,0,0,0,0,0,0,0,0,0,0,0,0,79250,1,2,2020,1/8/2021 22:11:12,
1095404,"Roofing & Renovation of Florida, LLC","Roofing & Renovation of Florida, LLC","454000879","3937 Aquilla Drive","Lakeland","FL","33810",238160," Roofing contractors ",20,48000,2,0,0,0,0,0,0,0,0,0,0,0,0,554206,1,2,2020,1/10/2021 21:24:58,
1095505,"Register Roofing & Sheet Metal, Inc.","Register Roofing & Sheet Metal, Inc.","542069021","4632 Sub Chaser Court","Jacksonville","FL","32244",238160," Roofing contractors ",92,192900,1,0,0,0,1,0,0,1,0,0,0,0,0,651093,1,2,2020,1/11/2021 14:13:16,
1095573,"Pyramid Roofing and Sheet Metal Co., Inc.","Pyramid","161004789","110 Monarch Drive","Liverpool","NY","13088",238160," Roofing contractors ",1,26484,2,0,0,0,0,0,0,0,0,0,0,0,0,212125,1,1,2020,1/11/2021 14:52:39,
1095657,"ACW Construction","ACW Construction","870637321","3427 S. 500 W.","Salt Lake City","UT","84115",238160," Sheet metal roofing installation ",21,43680,1,0,0,1,0,0,1,1,0,0,0,0,0,412164,1,2,2020,1/11/2021 15:36:40,
1095687,"CIRSCO,  Commercial Industrial Roof Services Company, Inc.","CIRSCO,  Commercial Industrial Roof Services Company, Inc.","510426839","311 S. Falkenburg Road","Tampa","FL","33619",238160," Roofing contractors ",39,48707,1,0,0,0,1,0,0,1,0,0,0,0,0,347433,1,2,2020,1/11/2021 15:50:34,
1095763,"Upstate roofing and painting","Upstate Roofing and Painting","161021132","1300 Brighton Henrietta T.L. Rd.","Rochester ","NY","14623",238160," Asphalt roof shingle installation ",100,189168,1,0,1,3,0,39,34,4,0,0,0,0,0,651140,1,2,2020,1/11/2021 16:25:55,
1095900,"Filotto Roofing","Filotto Roofing","363964971","2111 Oakland Avenue","Crest Hill","IL","60403",238160," Roofing contractors ",28,35791,2,0,0,0,0,0,0,0,0,0,0,0,0,551766,1,2,2020,1/11/2021 17:19:32,
1095957,"Royal-West Roofing & Sheet Metal","Royal-West Roofing & Sheet Metal",,"51 Summit Street","Brighton","MI","48116",238160," Roofing contractors ",19,22480,2,0,0,0,0,0,0,0,0,0,0,0,0,165505,1,2,2020,1/11/2021 17:44:38,
1095963,"Harness Roofing, Inc.","Harness Roofing HS","710654212","901 Hwy 62-65 North","Harrison","AR","72601",238160," Roofing contractors ",48,91307,1,0,0,0,1,0,0,1,0,0,0,0,0,115646,1,2,2020,1/11/2021 17:45:17,
1095974,"Harness Roofing, Inc.","Harness Roofing SD","710654212","4185 Treadco Drive","Springdale","AR","72762",238160," Roofing contractors ",71,109569,2,0,0,0,0,0,0,0,0,0,0,0,0,115722,1,2,2020,1/11/2021 17:47:34,
1095979,"Harness Roofing, Inc.","Harness Roofing FS","710654212","5324 South 31st Street","Fort Smith","AR","72901",238160," Roofing contractors ",47,91305,2,0,0,0,0,0,0,0,0,0,0,0,0,116184,1,2,2020,1/11/2021 17:48:57,
1095984,"Harness Roofing, Inc.","Harness Roofing TS","710654212","6550 E Skelly Drive","Tulsa","OK","74145",238160," Roofing contractors ",38,82851,2,0,0,0,0,0,0,0,0,0,0,0,0,116234,1,2,2020,1/11/2021 17:51:44,
1095989,"Harness Roofing, Inc.","Harness Roofing Corp","710654212","415 S Main St","Harrison","AR","72601",238160," Roofing contractors ",22,44857,2,0,0,0,0,0,0,0,0,0,0,0,0,116255,1,2,2020,1/11/2021 17:52:27,
1095993,"Harness Roofing, Inc.","Harness Roofing LR","710654212","11300 Otter Creek East Blvd","Mabelvale","AR","72103",238160," Roofing contractors ",39,77364,2,0,0,0,0,0,0,0,0,0,0,0,0,116213,1,2,2020,1/11/2021 17:53:56,
1095996,"Harness Roofing Inc.","Harness Roofing MN","710654212","102 Enterprise Street","West Monroe","LA","71292",238160," Low slope roofing installation ",11,22428,2,0,0,0,0,0,0,0,0,0,0,0,0,467321,1,1,2020,1/11/2021 17:55:13,
1096015,"Wm. Kramer & Son, Inc","Wm. Kramer & Son, Inc","310787481","9171 Harrison Pike ","Cleves","OH","45002",238160," Roofing contractors ",65,110731,1,0,0,1,0,0,5,1,0,0,0,0,0,542077,1,2,2020,1/11/2021 18:03:41,
1096121,"J.R.Swigart Co Inc","J.R.Swigart Co Inc","911683805","1203 S Grey Ave","Pasco","WA","99301",238160," Roofing contractors ",12,23085,2,0,0,0,0,0,0,0,0,0,0,0,0,651203,1,2,2020,1/11/2021 18:39:31,
1096140,"A & A Roofing Co., Inc.","A & A Roofing Co., Inc.","920032279","925 Aspen St","Fairbanks","AK","99709",238160," Low slope roofing installation ",37,59216,2,0,0,0,0,0,0,0,0,0,0,0,0,651232,1,1,2020,1/11/2021 18:49:20,
1096354,"Capitol Roofing Inc","Capitol Roofing Inc","800328938","805 E Fox Farm Rd","Cheyenne","WY","82007",238160," Asphalt roof shingle installation ",25,52000,1,0,4,0,2,41,0,3,0,3,0,0,0,384121,1,2,2020,1/11/2021 19:49:51,
1096996,"Gustafson Industries Inc","Gustafson Industries Inc","592741607","716 SE 1st St","Boynton Beach","FL","33435",238160," Roofing contractors ",30,65979,2,0,0,0,0,0,0,0,0,0,0,0,0,175920,1,2,2020,1/12/2021 13:17:15,
1097021,"Great Lakes Roofing Corporation","Great Lakes Roofing Corp - Menasha","391583074","1605 Drum Corps Drive","Menasha","WI","54952",238160," Roofing contractors ",21,37878,2,0,0,0,0,0,0,0,0,0,0,0,0,651376,1,2,2020,1/12/2021 13:36:09,
1097032,"Harris Brothers Roofing Company","Harris Brothers Roofing Company","550365966","1533 Hansford Street","Charleston","WV","25311",238160," Roofing contractors ",36,67543,1,0,2,0,0,333,0,2,0,0,0,0,0,138886,1,2,2020,1/12/2021 13:48:41,
1097057,"Sutter Roofing","Sutter Roofing Company of Florida","591923325","8284 Vico Ct","Sarasota","FL","34240",238160," Roofing contractors ",234,544813,1,1,5,0,0,118,0,6,0,0,0,0,0,651383,1,2,2020,11/19/2021 15:37:30,"We received an email from the Office of Statistical Analysis, in which they found an incorrect number for the Annual Average of employees or an incorrect number of total hours work for the year. We have corrected the average number of employees and c"
1097149,,"Architectural Sheet Metal, Inc.","593178660","1801 Premier Row","Orlando","FL","32809",238160," Roofing contractors ",37,73871,1,0,0,0,1,0,0,1,0,0,0,0,0,139386,1,2,2020,1/12/2021 14:43:43,
1097349,"Molloy Roofing Company","Molloy Roofing Company","310787317","11099 Deerfield Road","Cincinnati","OH","45242",238160," Roofing contractors ",52,99730,1,0,2,0,4,125,56,6,0,0,0,0,0,114748,1,2,2020,1/12/2021 15:46:30,
1097649,"York Roofing Inc.","York Roofing Inc.",,"1281 W King Street","York","PA","17404",238160," Roof membrane installation ",31,63114,1,0,0,1,2,0,4,3,0,0,0,0,0,409925,1,2,2020,1/12/2021 17:18:50,
1097656,"Nu-Tec Roofing Contractors LLC","Nu-Tec Roofing Contractors ","352114307","5025 Emco Drive","Indianapolis","IN","46220",238160," Roofing contractors ",71,169266,1,0,0,2,0,0,30,2,0,0,0,0,0,118263,1,2,2020,1/12/2021 17:21:01,
1097962,"Stanley Roofing Company, Inc.","Stanley Roofing","042557677","42 Mitchell Road","Ipswich","MA","01938",238160," Roofing contractors ",38,70093,2,0,0,0,0,0,0,0,0,0,0,0,0,436701,1,2,2020,1/12/2021 18:42:24,
1098083,"East Fork Roofing, LLC","East Fork Roofing, LLC","465572067","1513 Greg St","Sparks","NV","89431",238160," Roofing contractors ",20,23477,1,0,1,1,0,5,3,2,0,0,0,0,0,651561,1,2,2020,1/12/2021 19:14:31,
1098181,"Carlson Racine Roofing & Sheet Metal Inc.","Carlson Racine Roofing & Sheet Metal Inc.","390833065","2401 Eaton Lane","Racine","WI","534041727",238160,"Roofing contractors",48,75942,2,0,0,0,0,0,0,0,0,0,0,0,0,454134,,2,2020,1/12/2021 19:35:40,
1098184,"Carlson Racine Roofing & Sheet Metal Inc.","Right Choice Roofing","820539172","29208 Plank Road","Burlington","WI","53105",238160,"Roofing Contractors",5,8690,2,0,0,0,0,0,0,0,0,0,0,0,0,454135,,1,2020,1/12/2021 19:36:38,
1098265,"The Quality Roofing Company","The Quality Roofing Company","440400020","1315 West 8th Street","Kansas City","MO","64101",238160," Roofing contractors ",28,43887,2,0,0,0,0,0,0,0,0,0,0,0,0,356915,1,2,2020,1/12/2021 19:52:18,
1098312,,"Alto Vista Roofing, Inc.","460699336","2526 Manana Dr, Suite 101","Dallas","TX","75220",238160," Roofing contractors ",2,1700,2,0,0,0,0,0,0,0,0,0,0,0,0,646407,1,1,2020,1/12/2021 20:00:54,
1098322,"River City Roofing","River City Roofing","200703878","5018 Spring Park Rd., Suite 2","Jacksonville","FL","32207",238160," Asphalt roof shingle installation ",28,22272,2,0,0,0,0,0,0,0,0,0,0,0,0,651608,1,2,2020,1/12/2021 20:04:27,
1098362,"Contra Costa Roofworks, Inc.","Contra Costa Roofworks, Inc.","680425850","PO Box 21427","Concord","CA","94521",238160," Roofing contractors ",20,700,2,0,0,0,0,0,0,0,0,0,0,0,0,432588,1,2,2020,1/12/2021 20:16:56,
1099024,"Stellar Companies.","Stellar Contracting Inc.","202259202","2900 Hartley Road","Jacksonville","FL","32257",238160," Roof membrane installation ",98,204796,1,0,0,1,2,0,180,3,0,0,0,0,0,604674,1,2,2020,1/13/2021 14:16:31,
1099040,"Newton Crane Roofing, Inc.","Newton Crane Roofing, Inc.","371425932","353 North Cass Avenue","Pontiac","MI","48342",238160," Roofing contractors ",45,54697,1,0,1,0,0,120,0,1,0,0,0,0,0,65927,1,2,2020,1/13/2021 14:25:26,
1099041,"F & F Roofing Co.","F & F Roofing Co.","112519403","315 Jericho Tpke.","Floral Park","NY","11001",238160," Roofing contractors ",22,49756,2,0,0,0,0,0,0,0,0,0,0,0,0,277943,1,2,2020,1/13/2021 14:25:42,
