id,company_name,establishment_name,ein,street_address,city,state,zip_code,naics_code,industry_description,annual_average_employees,total_hours_worked,no_injuries_illnesses,total_deaths,total_dafw_cases,total_djtr_cases,total_other_cases,total_dafw_days,total_djtr_days,total_injuries,total_poisonings,total_respiratory_conditions,total_skin_disorders,total_hearing_loss,total_other_illnesses,establishment_id,establishment_type,size,year_filing_for,created_timestamp,change_reason
1916030,Tiley Roofing Inc,Tiley Roofing Inc,841510059,"4545 E 60th Ave, Suite 200",Commerce City,CO,80022,238160,Roofing contractors,42,72399,1,1,3,0,0,5,0,4,0,0,0,0,0,572276,1,2,2022,2/14/2023,
1916088,JB Roofing a Tecta America Company LLC,JB Roofing a Tecta America Company LLC,814397282,"1480 S CR 594, PO Box 520",Tiffin,OH,44883,238160,Low slope roofing installation,29,49017,1,0,0,0,1,0,0,1,0,0,0,0,0,67463,1,2,2022,2/14/2023,
1916127,Pfister Maintenance,Pfister Maintenance,223311584,80 East 5th Street,Paterson,NJ,7524,238160,Roofing contractors,28,42923,2,0,0,0,0,0,0,0,0,0,0,0,0,294197,1,2,2022,2/14/2023,
1916185,JB Roofing a Tecta America Company LLC,JB Roofing a Tecta America Company LLC Akron Office,814397282,1750 Wadsworth Rd.,Akron,OH,44320,238160,Roofing contractors,23,38890,1,0,0,0,1,0,0,1,0,0,0,0,0,977280,1,2,2022,2/14/2023,
1916237,JB Roofing a Tecta America Company LLC,JB Roofing a Tecta America Company LLC Louisville,814397282,4045 McCollum Ct.,Louisville,KY,40218,238160,Roofing contractors,7,11795,2,0,0,0,0,0,0,0,0,0,0,0,0,977295,1,1,2022,2/14/2023,
1916333,JB Roofing a Tecta America Company LLC,JB Roofing a Tecta America Company LLC Worthington Office,814397282,510 E. Wilson Bridge Rd. Ste. B,Worthington,OH,43085,238160,Roofing contractors,20,33546,1,0,0,1,0,0,12,1,0,0,0,0,0,977334,1,2,2022,2/14/2023,
1917194,"Kentex Roofing Systems, LLC",Roofing Contractor,261980115,8291 Springdale Rd. Ste. 200,Austin,TX,78724,238160,Roofing contractors,35,61000,1,0,0,1,1,0,2,2,0,0,0,0,0,213186,1,2,2022,2/14/2023,
1917925,"L.E. Schwartz & Son, Inc.","L.E. Schwartz & Son, Inc.",580670431,279 Reid Street,Macon,GA,31206,238160,Roofing contractors,50,103078,1,0,0,0,2,0,0,2,0,0,0,0,0,977914,1,2,2022,2/14/2023,
1917930,"Columbia Roofing, Inc","Columbia Roofing, Inc",521224368,6935-A Oakland Mills Road,Columbia,MD,21045,238160,Roofing contractors,20,31807,2,0,0,0,0,0,0,0,0,0,0,0,0,977909,1,2,2022,2/14/2023,
1919488,Jimmy's Contractor Services Inc.,Jimmy's Roofing Spokane,753200711,11401 E Montgomery Dr #2,Spokane Valley,WA,99206,238160,Roofing contractors,47,80144,1,0,2,0,2,7,0,4,0,0,0,0,0,978582,1,2,2022,2/14/2023,
1919773,Tallahassee Roofing Inc,Tallahassee Roofing Inc,261356134,5521 TOWER RD,TALLAHASSEE,FL,32303,238160,Roofing contractors,40,46632,1,0,1,0,0,1,0,1,0,0,0,0,0,978712,1,2,2022,2/14/2023,
1919880,EWD Inc dba Roof Rite,EWD inc dba Roof Rite,860731162,7655 E Mawson Rd,Mesa,AZ,85207,238160,Roofing contractors,30,62400,1,0,0,0,1,0,0,1,0,0,0,0,0,894574,1,2,2022,2/14/2023,
1921617,DSRC Services LLC,DSRC Services LLC,870843373,9201 N 9th Avenue,Phoenix,AZ,85021,238160,Asphalt roof shingle installation,65,125331,2,0,0,0,0,0,0,0,0,0,0,0,0,812447,1,2,2022,2/15/2023,
1922120,"Interstate Roofing and Waterproofing, Inc.","Interstate Roofing and Waterproofing, Inc.",391138482,N5544 Commerce Road,Onalaska,WI,54650,238160,Roofing contractors,76,131535,1,0,0,0,1,0,0,0,0,0,0,0,1,150285,1,2,2022,2/15/2023,
1922346,Gutier LLC,Gutier LLC,472318149,953 Pheasant Valley Dr,Missouri City,TX,77489,238160,Roofing contractors,23,46110,2,0,0,0,0,0,0,0,0,0,0,0,0,855249,1,2,2022,2/15/2023,
1923432,TECTA AMERICA DAKOTAS LLC,TECTA AMERICA DAKOTAS LLC,450278200,2315 7th Ave N,Fargo,ND,58102,238160,Low slope roofing installation,104,188895,2,0,0,0,0,0,0,0,0,0,0,0,0,980126,1,2,2022,2/15/2023,
1923917,"Cole Roofing Company, Inc","Cole Roofing Company, Inc",520599184,3915 Coolidge Ave,Baltimore,MD,21229,238160,Roofing contractors,83,179512,1,0,1,1,0,7,17,2,0,0,0,0,0,980292,1,2,2022,2/15/2023,
1923993,"Advanced Industrial Roofing, Inc.","Advanced Industrial Roofing, Inc.",,1330 South Erie Street,Massillon,OH,44646,238160,Roofing contractors,80,119604,1,0,1,1,0,110,44,2,0,0,0,0,0,84290,1,2,2022,2/15/2023,
1924850,"Alois Roofing & Sheet Metal, LLC",Alois Roofing,900130347,2149 S. 116th Street,West Allis,WI,53227,238160,Roofing contractors,15,22068,1,0,3,0,0,58,1,3,0,0,0,0,0,516506,1,2,2022,2/15/2023,
1924978,J & J Roofing Company,MDF Partners Ltd. d/b/a J & J ROOFING COMPANY,752696353,5215 Lawnview Ave.,Dallas,TX,75227,238160,Roofing contractors,75,180870,2,0,0,0,0,0,0,0,0,0,0,0,0,215885,1,2,2022,2/15/2023,
1925512,Tecta America,Roofing Services & Solutions,832215604,3810 Paule Ave.,St. Louis,MO,63125,238160,Roofing contractors,54,113118,2,0,0,0,0,0,0,0,0,0,0,0,0,980652,1,2,2022,2/15/2023,
1925704,O'Neal Roofing Company,O'Neal Roofing Company,592015309,212 SE Hickory Drive,Lake City,FL,32025,238160,Roofing contractors,36,35648,2,0,0,0,0,0,0,0,0,0,0,0,0,84736,1,2,2022,2/15/2023,
1926217,Tecta America Carolina's,Tecta America,202909519,13615 E. Independence Blvd,Indian Trail,NC,28079,238160,Roof membrane installation,70,94863,2,0,0,0,0,0,0,0,0,0,0,0,0,873075,1,2,2022,2/16/2023,
1926451,Anthony Roofing Tecta America,Anthony Roofing Tecta America.com,362699848,2555 White Oak Circle,Aurora,IL,60502,238160,Low slope roofing installation,85,141688,1,0,1,1,0,45,5,2,0,0,0,0,0,626899,1,2,2022,2/16/2023,
1927331,"Atlantic Roofing II of Vero Beach, Inc.","Atlantic Roofing II of Vero Beach, Inc.",320340502,4310 45th Street,Vero Beach,FL,32967,238160,Roofing contractors,42,82308,2,0,0,0,0,0,0,0,0,0,0,0,0,573520,1,2,2022,2/16/2023,
1927617,"Horch Roofing, Inc.","Horch Roofing, Inc.",272039379,2414 Camden Rd,Warren,ME,4864,238160,Roofing contractors,56,105472,1,0,2,1,3,47,35,6,0,0,0,0,0,981786,1,2,2022,2/16/2023,
1927709,Gustafson Industries Inc,Gustafson Industries Inc,592741607,716 SE 1st St,Boynton Beach,FL,33435,238160,Roofing contractors,30,65002,2,0,0,0,0,0,0,0,0,0,0,0,0,175920,1,2,2022,2/16/2023,
1927747,"Tecta America Austin, LLC","Tecta America Austin, LLC",841505685,2319 Patterson Industrial Drive,Plugerville,TX,78660,238160,Roof membrane installation,22,50744,1,0,1,0,0,15,0,1,0,0,0,0,0,981958,1,2,2022,2/16/2023,
1927839,"Olsson Roofing Co., Inc.","Olsson Roofing Co., Inc.",362104947,740 S. Lake St.,Aurora,IL,60506,238160,Roofing contractors,178,315357,1,0,0,1,2,0,8,3,0,0,0,0,0,981979,1,2,2022,2/16/2023,
1927861,"Tecta America Metro NY, LLC",Tecta America Metro NY LLC,200811004,38 Roosevelt Ave,Belleville,NJ,7109,238160,Roof membrane installation,14,26534,1,0,0,0,1,0,0,1,0,0,0,0,0,981985,1,1,2022,2/16/2023,
1927863,GSM Services,GSM Services,560883987,1535 W May Avenue,Gastonia,NC,28052,238160,Roofing contractors,243,471097,1,0,2,2,3,44,54,7,0,0,0,0,0,696425,1,2,2022,2/16/2023,
1928145,Progressive Roofing Inc,Roofing,161064150,331 Grote St,Buffalo,NY,14207,238160,Roofing contractors,33,33960,1,0,1,0,0,180,0,1,0,0,0,0,0,982061,1,2,2022,2/16/2023,
1928256,Reconstruction Experts Inc.,Advanced Roofing and Sheet Metal,592324798,2320 Bruner Lane,Fort Myers,FL,33912,238160,Roll roofing installation,110,169385,1,0,3,3,2,19,65,7,0,0,1,0,0,804415,1,2,2022,2/16/2023,
1928287,"Mid-State Roofing and Coating, Inc","Mid-State Roofing and Coating, Inc",392050264,375 New Holland Drive Suite B,Belleville,PA,17004,238160,Roofing contractors,36,76165,2,0,0,0,0,0,0,0,0,0,0,0,0,982108,1,2,2022,2/16/2023,
1930870,Kelley Brothers Roofing,Kelley Brothers Roofing,311121475,4905 Factory Drive,Fairfield,OH,45014,238160,Roofing contractors,74,148532,1,0,5,1,0,25,17,6,0,0,0,0,0,982621,1,2,2022,2/16/2023,
1931039,Pressure Point Roofing,Pressure Point Roofing,931052886,5235 rainbow dr.,central point,OR,97502,238160,Roofing contractors,41,85076,1,0,1,0,3,41,0,4,0,0,0,0,0,571790,1,2,2022,2/16/2023,
1931585,Western Specialty Contractors,Western Specialty Contractors- St. Louis Roofing,430634668,7401 Alabama Avenue,Saint Louis,MO,63111,238160,Roofing contractors,36,72329,2,0,0,0,0,0,0,0,0,0,0,0,0,982978,1,2,2022,2/16/2023,
1931782,Western Specialty Contractors,Western Specialty Contractors - Peoria,430634668,309 NE Rock Island Avenue,Peoria,IL,61603,238160,Roofing contractors,39,77870,2,0,0,0,0,0,0,0,0,0,0,0,0,983571,1,3,2022,2/16/2023,
1932907,Alliance Roofing,Alliance Roofing Holdings Inc,853598851,15657 E. Centertech Circle,Aurora,CO,80011,238160,Roofing contractors,19,42015,1,0,0,1,0,0,11,1,0,0,0,0,0,866132,1,2,2022,2/16/2023,
1932993,"Titan Roofing, Inc",Logan Airport Terminal E,42630303,I-90 Exit 137,Boston,MA,2128,238160,Asphalt roof shingle installation,29,54335,1,0,0,0,2,0,0,2,0,0,0,0,0,983835,1,2,2022,2/16/2023,
1932994,Titan Roofing Inc,Electric Boat,42630303,75 Eastern Point Rd,Groton,CT,6340,238160,Asphalt roof shingle installation,6,11269,1,0,0,2,0,0,72,2,0,0,0,0,0,983798,1,1,2022,2/16/2023,
1932995,"Titan Roofing, Inc.",Albany Office,42630303,32 Railroad Avenue,Albany,NY,12205,238160,Roofing contractors,138,270675,1,0,6,0,3,392,0,9,0,0,0,0,0,230696,1,2,2022,2/16/2023,
1932996,"Titan Roofing, Inc",Newburgh Office,42630303,13 Jeanne Dt Unit 5,Newburgh,NY,12550,238160,Roofing contractors,16,30336,1,0,1,0,0,45,0,1,0,0,0,0,0,678924,1,2,2022,2/16/2023,
1932997,"Titan Roofing, Inc.",Syracuse Office,42630303,474 E. Brighton Ave,Syracuse,NY,13210,238160,Roofing contractors,25,46046,1,0,0,0,1,0,0,1,0,0,0,0,0,215387,1,2,2022,2/16/2023,
1932998,"Titan Roofing, Inc",Plattsburgh,42630303,"20 Trade Rd, Suite 24",Plattsburgh,NY,12901,238160,Asphalt roof shingle installation,2,3887,2,0,0,0,0,0,0,0,0,0,0,0,0,289466,1,2,2022,2/16/2023,
1932999,"Titan Roofing, Inc.",New Haven Office,42630303,110 Whitney Avenue,New Haven,CT,6510,238160,Roofing contractors,7,12680,2,0,0,0,0,0,0,0,0,0,0,0,0,214354,1,2,2022,2/16/2023,
1933000,"Titan Roofing, Inc.",Worcester,42630303,165 Harding Street,Worcester,MA,1604,238160,Roofing contractors,5,10932,2,0,0,0,0,0,0,0,0,0,0,0,0,214224,1,2,2022,2/16/2023,
1933001,"Titan Roofing, Inc",Commonwealth Pier,42630303,Harbor Walk,Boston,MA,2125,238160,Asphalt roof shingle installation,13,24668,1,0,1,0,2,59,0,3,0,0,0,0,0,858901,1,2,2022,2/16/2023,
1933002,"Titan Roofing, Inc.",Quincy Office,42630303,115 Old Colony Avenue,Quincy,MA,2170,238160,Roofing contractors,75,128630,1,0,4,0,1,338,0,5,0,0,0,0,0,230760,1,2,2022,2/16/2023,
1933003,"Titan Roofing, Inc.",Springfield Office,42630303,200 Tapley Street,Springfield,MA,1104,238160,Roofing contractors,76,146341,1,0,0,3,1,0,48,4,0,0,0,0,0,214141,1,2,2022,2/16/2023,
1933045,Western Specialty Contractors,Western Specialty Contractors - Kansas City Great Plains 122,430634668,2820 Roe Lane Building O,Kansas City,KS,66103,238160,Roofing contractors,40,79624,2,0,0,0,0,0,0,0,0,0,0,0,0,983863,1,2,2022,2/16/2023,
1935037,Tecta America,C.E. Reeve Roofing LLC.,822463050,5421 W. 84th St.,Indianapolis,IN,46268,238160,Roofing contractors,66,127998,2,0,0,0,0,0,0,0,0,0,0,0,0,354477,1,2,2022,2/17/2023,
1935059,Security Luebke Roofing Inc.,Security Luebke Roofing,462614838,3921 E Endeavor Dr.,Appleton,WI,54915,238160,Construction (Roofing),126,262080,1,0,1,10,1,23,222,12,0,0,0,0,0,798009,1,2,2022,2/17/2023,
1935081,Diverse Construction Service LLC,Shop,371690357,82 38th Avenue Northeast,Columbia Heights,MN,55421,238160,Roofing contractors,25,13220,2,0,0,0,0,0,0,0,0,0,0,0,0,344895,1,2,2022,2/17/2023,
1935455,"Cornerstone Roofing, Inc.","Cornerstone Roofing, Inc.",911712646,17624 15th Ave SE #101A,Bothell,WA,98012,238160,Steep slope roofing installation,36,66368,1,0,2,3,0,6,44,5,0,0,0,0,0,593876,1,2,2022,2/17/2023,
1935566,"Jim Fisher Roofing & Construction, Inc.","Jim Fisher Roofing & Construction, Inc.",930867107,13580 SW Galbreath Drive,Sherwood,OR,97140,238160,Roofing contractors,66,124249,1,0,2,2,9,10,37,13,0,0,0,0,0,45930,1,2,2022,2/17/2023,
1935657,Collins Roofing Inc.,COLLINS ROOFING INC,870306507,3 E. State St,Lehi,UT,84043,238160,Roll roofing installation,34,81618,1,0,0,1,0,0,50,1,0,0,0,0,0,567869,1,2,2022,2/17/2023,
1935738,"L.H. Krueger and Son, Inc.","L.H. Krueger and Son, Inc.",391377423,1401 Pearl St,Waukesha,WI,53120,238160,Roofing contractors,30,52500,2,0,0,0,0,0,0,0,0,0,0,0,0,93564,1,2,2022,2/17/2023,
1936545,"Tecta America, Illinois Roofing LLC","Tecta America, Illinois Roofing LLC",204162663,4813 Kingston Ave,Lisle,IL,60532,238160,Roofing contractors,41,85481,2,0,0,0,0,0,0,0,0,0,0,0,0,874659,1,2,2022,2/17/2023,
1937957,"Rosenquist Construction, Inc.","Rosenquist Construction, Inc.",411725965,2526 24th Avenue South,Minneapolis,MN,55406,238160,Low slope roofing installation,22,35256,1,0,0,2,1,0,174,3,0,0,0,0,0,541461,1,2,2022,2/17/2023,
1940489,Dalex Construction Inc,Dalex Construction Inc,352250654,1974 Eggert Rd,Amherst,NY,14226,238160,Asphalt roof shingle installation,19,32771,1,0,1,0,0,180,0,1,0,0,0,0,0,351538,1,2,2022,2/18/2023,
1941238,,"Windward Roofing & Construction, Inc.",363507712,919 S. Sacramento Blvd.,Chicago,IL,60612,238160,Roofing contractors,45,78802,1,0,4,1,0,7,40,5,0,0,0,0,0,160770,1,2,2022,2/20/2023,
1941243,Windward Management Co Ltd,Windward Management Co Ltd,364022704,919 S. Sacramento Blvd.,Chicago,IL,60612,238160,Low slope roofing installation,39,82969,1,0,0,1,0,0,53,1,0,0,0,0,0,986762,1,2,2022,2/20/2023,
1941502,"Supreme Roofing Done Right, LLC","Supreme Roofing Done Right, LLC - Colorado",810716354,14 Inverness Dr East,Englewood,CO,80112,238160,Roofing contractors,21,18861,2,0,0,0,0,0,0,0,0,0,0,0,0,632317,1,1,2022,2/20/2023,
1941956,"JR & Co., Inc","JR & Co., Inc. MO - Kansas City",710871020,1201 W 31st Street Ste 1,Kansas City,MO,64108,238160,Roofing contractors,218,339096,1,0,3,0,1,114,0,3,0,0,0,0,1,693839,1,2,2022,2/20/2023,
1941967,FW Walton,FW Walton Houston,760027651,8350 Mosley rd,Houston,TX,77075,238160,Roofing contractors,206,354662,1,0,1,0,1,10,0,2,0,0,0,0,0,986810,1,2,2022,2/20/2023,
1941969,"JR & Co., Inc","JR & Co., Inc. -FL-Bonita Springs",710871020,10972 Enterprise Ave.,Bonita Springs,FL,34135,238160,Roofing contractors,23,33956,1,0,0,1,1,0,14,1,0,0,0,0,1,699389,1,2,2022,2/20/2023,
1941974,"JR & Co., Inc","JR & Co., Inc. - CO - Colorado Springs",710871020,7287 Cole View,Colorado Springs,CO,80915,238160,Roofing contractors,33,45622,1,0,0,1,0,0,180,1,0,0,0,0,0,699333,1,2,2022,2/20/2023,
1941991,FW Walton,FW Walton Dallas,760027651,10017 Beckley View Ave,Dallas,TX,75232,238160,Roofing contractors,21,33388,2,0,0,0,0,0,0,0,0,0,0,0,0,986885,1,2,2022,2/20/2023,
1942097,Coatings Application & Waterproofing Co.,CAW Florida Division Warehouse,430889860,6423 West Jones Ave.,Zellwood,FL,32798,238160,Roofing contractors,10,14753,2,0,0,0,0,0,0,0,0,0,0,0,0,191730,1,2,2022,2/20/2023,
1942108,Coatings Application & Waterproofing Co.,CAW St. Louis Office,430889860,5125 N. 2nd St.,St. Louis,MO,63147,238160,Roofing contractors,35,63903,2,0,0,0,0,0,0,0,0,0,0,0,0,191535,1,2,2022,2/20/2023,
1942118,Coatings Application & Waterproofing of Georgia LLC,CAW Georgia LLC Office,262602347,528 Atlanta Street SE,Marietta,GA,30060,238160,Roofing contractors,8,16384,2,0,0,0,0,0,0,0,0,0,0,0,0,195355,1,2,2022,2/20/2023,
1942129,"NEW CENTURY ROOFING, LLC","NEW CENTURY ROOFING, LLC",451564913,55 LEONARD STREET,FOXBORO,MA,2035,238160,Asphalt roof shingle installation,20,31540,2,0,0,0,0,0,0,0,0,0,0,0,0,743740,1,2,2022,2/20/2023,
1942206,Black Roofing & Waterproofing,Black Roofing & Waterproofing,,6115 Ben Place,Boulder,CO,80301,238160,Roofing contractors,50,95694,1,0,0,3,0,0,53,3,0,0,0,0,0,798418,1,2,2022,2/20/2023,
1942212,"Stanley Roofing Company, Inc.",Stanley Roofing,42557677,42 Mitchell Road,Ipswich,MA,1938,238160,Roofing contractors,37,57738,1,0,1,0,1,4,0,2,0,0,0,0,0,436701,1,2,2022,2/20/2023,
1942233,BONDED APPLICATORS INC.,BONDED APPLICATORS INC.,231291914,68 E MAIN ST,WAYNESBORO,PA,17268,238160,Low slope roofing installation,16,28374,1,0,0,1,0,0,1,1,0,0,0,0,0,286396,1,2,2022,2/20/2023,
1942350,florida southern roofing and sheet metal inc.,florida southern roofing and sheet metal inc.,,6653 19th Street East,Sarasota,FL,34243,238160,"Roofing, built-up tar and gravel, installation",81,168531,1,0,0,0,6,0,0,6,0,0,0,0,0,713443,1,2,2022,2/20/2023,
1942358,"All Area Roofing & Waterproofing, Inc","All Area Roofing & Waterproofing, Inc",593434736,1820 N 57th St,Tampa,FL,33619,238160,Roofing contractors,28,54271,1,0,1,0,0,56,0,1,0,0,0,0,0,128076,1,2,2022,2/20/2023,
1942399,"Nations Roof Gulf Coast, LLC","Nations Roof Gulf Coast, LLC",475521881,3150 Lees Lane,Mobile,AL,36693,238160,Roofing contractors,28,57654,2,0,0,0,0,0,0,0,0,0,0,0,0,143803,1,2,2022,2/20/2023,
1942416,RYCO Contracting LLC,RYCO Contracting LLC,461115324,411 Elm Avenue,North Wales,PA,19454,238160,Asphalt roof shingle installation,24,37727,1,0,3,0,1,133,18,4,0,0,0,0,0,987060,1,2,2022,2/20/2023,
1942435,FW Walton,FW Walton San Antonio,760027651,17321 Bell North Drive,Schertz,TX,78154,238160,Roofing contractors,16,21260,2,0,0,0,0,0,0,0,0,0,0,0,0,986891,,1,2022,2/20/2023,
1942604,Barr Roofing Company,Barr Roofing Company,,3602 S Treadaway,Abilene,TX,79602,238160,Roofing contractors,34,76048,2,0,0,0,0,0,0,0,0,0,0,0,0,381838,1,2,2022,2/20/2023,
1942702,"Davis Roofing & Sheetmetal, LLC","Davis Roofing & Sheetmetal, LLC",461564244,5935 Commerce Road,Milton,FL,32583,238160,Roofing contractors,20,34101,2,0,0,0,0,0,0,0,0,0,0,0,0,645453,1,2,2022,2/20/2023,
1942792,"Roof Tech, Inc.",Roof Tech,411738553,1775 Industrial Blvd S,Stillwater,MN,55082,238160,Low slope roofing installation,33,41296,1,0,1,0,0,37,0,1,0,0,0,0,0,598333,1,2,2022,2/20/2023,
1943265,DDP Roofing Services Inc.,DDP Roofing Services Inc.,,20 CONCHESTER RD,GLEN MILLS,PA,19342,238160,Roof membrane installation,98,275111,1,0,0,1,0,0,28,1,0,0,0,0,0,853530,1,2,2022,2/20/2023,
1943674,"Frank Fiala Roofing, Inc.",Main Office,943227246,"1228 Quarry Lane, Suite F",Pleasanton,CA,94566,238160,Roofing contractors,18,36091,1,0,0,2,0,0,108,2,0,0,0,0,0,155285,1,2,2022,2/20/2023,
1943919,"Mile Square Roofing Co,. Inc.","Mile Square Roofing Co,. Inc.",222623778,10 Continental Dr,Stanhope,NJ,7874,238160,Roofing contractors,102,231825,1,0,0,2,0,0,10,2,0,0,0,0,0,647873,1,2,2022,2/20/2023,
1944566,Scott Roofing Company,SRC - Phoenix,860492261,24777 N 15th Ave,Phoenix,AZ,85085,238160,Asphalt roof shingle installation,55,114400,1,0,0,1,1,0,19,1,0,0,0,0,1,266414,1,2,2022,2/20/2023,
1945676,Capitol Roofing Solutions LLC,Capitol Roofing Solutions LLC,821629584,1670 Essex Way   Suite D,O'Fallon,IL,622693063,238160,Roofing contractors,3,2616,2,0,0,0,0,0,0,0,0,0,0,0,0,356181,1,1,2022,2/21/2023,
1946893,"Fort Wayne Roofing A Tecta America Company, LLC","Fort Wayne Roofing A Tecta America Company, LLC",824410411,4320 Ardmore Avenue,Fort Wayne,IN,46802,238160,Roofing contractors,47,85628,2,0,0,0,0,0,0,0,0,0,0,0,0,989009,1,2,2022,2/21/2023,
1947010,"Missouri Builders Service, Inc","Missouri Builders Service, Inc.",431532256,3807 Route CC,Jefferson City,MO,65109,238160,Roofing contractors,142,241238,1,0,0,1,3,0,32,4,0,0,0,0,0,264240,1,2,2022,2/21/2023,
1947062,Roof Services of New York,Roof Services of New York,872633595,48 West Jefryn Blvd,Deer Park,NY,11729,238160,Roofing contractors,36,65123,2,0,0,0,0,0,0,0,0,0,0,0,0,989077,1,2,2022,2/21/2023,
1947366,J.Wilhelm Roofing Co. Inc.,J. Wilhelm Roofing Company Inc,223559074,1960 S West Blvd,Vineland,NJ,8360,238160,Roofing contractors,35,18043,2,0,0,0,0,0,0,0,0,0,0,0,0,988914,1,2,2022,2/21/2023,
1947443,CEI MICHIGAN LLC,CEI MICHIGAN LLC,,7750 East M-36,Whitmore Lake,MI,481899715,238160,Roof membrane installation,110,161382,2,0,0,0,0,0,0,0,0,0,0,0,0,225091,1,2,2022,2/21/2023,
1947968,Arrow Roofing and Supply Inc.,Arrow Roofing and Supply Inc.,381893198,3453 Eastern Avenue SE,Wyoming,MI,49508,238160,Roofing contractors,50,94336,1,0,1,0,2,4,0,3,0,0,0,0,0,479159,1,2,2022,2/21/2023,
1947984,,Texas Roofing Company,,16809 Radholme CT,Round Rock,TX,78664,238160,Roofing contractors,80,289134,1,0,0,0,4,0,0,1,0,1,0,0,2,989577,1,2,2022,2/21/2023,
1948309,Garabar Inc,Garabar Inc,562563387,3575 23rd Avenue South Unit 101,Lake Worth,FL,33461,238160,Roofing contractors,155,325000,1,0,1,0,2,55,0,3,0,0,0,0,0,642166,1,2,2022,2/21/2023,
1948898,A Tecta America Company,Childers Roofing & Sheet Metal a Tecta America Company LLC,871178714,1645 Jessie Street,Jacksonville,FL,32206,238160,Roofing contractors,62,118117,2,0,0,0,0,0,0,0,0,0,0,0,0,875079,1,2,2022,2/21/2023,
1949124,Tecta America Corp.,"Katchmark, A Tecta America Co, Chantilly",882190831,3856A Dulles South Ct,Chantilly,VA,20151,238160,Asphalt roof shingle installation,49,101920,2,0,0,0,0,0,0,0,0,0,0,0,0,990211,1,2,2022,2/21/2023,
1949479,JMC Construction LLC dba JMC Roofing,JMC Construction LLC dba JMC Roofing,464525710,PO Box 70128,Albuquerque,NM,87197,238160,Roofing contractors,28,24931,2,0,0,0,0,0,0,0,0,0,0,0,0,818524,1,2,2022,2/21/2023,
1949500,"Jasper Contractors, Inc.","RoofClaim.com, LLC",462532605,"1690 Roberts Blvd, Ste 112",Kennesaw,GA,30144,238160,Roofing contractors,70,134044,1,0,2,0,1,15,0,3,0,0,0,0,0,749383,1,2,2022,2/21/2023,
1949981,"Kalkreuth Roofing & Sheet Metal, Inc.","Kalkreuth Roofing & Sheet Metal, Inc.",550647319,53-14th Street,Wheeling,WV,26003,238160,Roofing contractors,164,213520,1,0,1,0,4,92,0,5,0,0,0,0,0,213495,1,2,2022,2/21/2023,
1950363,"Delta Contracting Services, Inc.","Delta Contracting Services, Inc.",223213749,"12 Connerty Court, Unit A",East Brunswick,NJ,88161645,238160,Low slope roofing installation,38,66233,1,0,1,0,0,35,0,1,0,0,0,0,0,397044,1,2,2022,2/21/2023,
1950520,"Amundson Roofing, Inc","Amundson Roofing, Inc",860891134,300 US Highway 395 North,Washoe Valley,NV,89704,238160,Roofing contractors,35,72800,1,0,3,0,2,20,0,5,0,0,0,0,0,650411,1,2,2022,2/21/2023,
1950541,,"RL Bishop & Assoc., Inc.",581342095,34 Flint Hill Hwy,Shiloh,GA,31826,238160,Roofing contractors,62,113386,2,0,0,0,0,0,0,0,0,0,0,0,0,990912,1,2,2022,2/21/2023,
1950644,,Clifford-Lee & Associates,721219362,34 Flint Hill Hwy,Shiloh,GA,31826,238160,Roofing contractors,36,77304,2,0,0,0,0,0,0,0,0,0,0,0,0,990959,1,2,2022,2/21/2023,
1950669,,Cedar Cove Inc,582363955,34 Flint Hill Hwy,Shiloh,GA,31826,238160,Roofing contractors,13,25845,2,0,0,0,0,0,0,0,0,0,0,0,0,990971,1,2,2022,2/21/2023,
1950686,,"RCI Services, LLC.",582404944,34 Flint Hill Hwy,Shiloh,GA,31826,238160,Roofing contractors,16,25614,2,0,0,0,0,0,0,0,0,0,0,0,0,990975,1,2,2022,2/21/2023,
1951040,Central States Roofing,Central States Roofing,420939475,1811 E. Lincoln Way,Ames,IA,50010,238160,Low slope roofing installation,45,94931,1,0,4,1,2,4,5,7,0,0,0,0,0,216067,1,2,2022,2/21/2023,
1951845,Turner Roofing Company,Turner Roofing Company,521503035,"11435 RED LION RD, SAFETY",WHITE MARSH,MD,211621407,238160,Roll roofing installation,40,67458,1,0,3,0,0,35,0,3,0,0,0,0,0,647404,2,2,2022,2/22/2023,
1952358,Ramcon Roofing,Ramcon,,5902 Breckenridge Parkway,Tampa,FL,33610,238160,Roofing contractors,115,268112,1,0,0,3,0,0,3,3,0,0,0,0,0,423380,1,2,2022,2/22/2023,
1952599,Wolfe Roofing,Wolfe Roofing,310919410,6568 State Route 795,Walbridge,OH,43465,238160,Roofing contractors,20,19893,2,0,0,0,0,0,0,0,0,0,0,0,0,50854,1,2,2022,2/22/2023,
1952742,Graham Roofing Incorporated,Graham Roofing Incorporated,640512412,680 West Tibbee Road,West Point,MS,39773,238160,Low slope roofing installation,42,82477,1,0,0,0,1,0,0,1,0,0,0,0,0,228671,1,2,2022,2/22/2023,
1953169,"CP RANKIN, INC","CP RANKIN, INC",260311486,4359 COUNTY LINE ROAD,CHALFONT,PA,18914,238160,Roofing contractors,101,190734,1,0,1,0,0,80,0,1,0,0,0,0,0,93214,1,2,2022,2/22/2023,
1953450,,Prospect Waterproofing Company,541646622,118 Acacia Lane,Sterling,VA,20166,238160,Asphalt roof shingle installation,457,991153,1,0,2,6,1,116,311,9,0,0,0,0,0,199367,1,3,2022,2/22/2023,
