establishment_name|company_name|state|establishment_type|size|annual_average_employees|total_hours_worked|ein|match_company_name|stripped_company_name|company_name_multiple_match
|1 Exam Prep|FL|||||||1 exam prep|false
|1 Valley 2 Peaks|CO|||||||1 valley 2 peaks|false
|10 Men Roofing|NE|||||||10 men roofing|false
|10X Roofing|AZ|||||||10x roofing|false
|1845 Commercial Roofing|TX|||||||1845 commercial roofing|false
|1SEO|PA|||||||1seo|false
1st Choice Roofing Company|1st Choice Roofing Co.|OH|1|2|19|37880|113793690|'1st Choice Roofing Company'|1st choice roofing|false
|1st Class Roofing Inc.|FL|||||||1st class roofing|false
|2nd to None Construction, LLC|AZ|||||||2nd to none construction|false
|316 Construction Group|IA|||||||316|false
|3-D Roof Systems LLC|WA|||||||3-d roof|false
|405 Media Group|AZ|||||||405 media|false
|5 Star Roofing & Restoration, LLC|NC|||||||5 star roofing & restoration|false
|50 North Roofing, Co LLC|NC|||||||50 north roofing|false
|5K Commercial Roofing LLC|OH|||||||5k commercial roofing|false
|5th Generation Services LLC|MO|||||||5th generation|false
|6 Brothers Roofing|WI|||||||6 brothers roofing|false
|7 Summits Roofing LLC|CO|||||||7 summits roofing|false
|838 Coatings LLC|MN|||||||838 coatings|false
|911 Roofing Solutions|WY|||||||911 roofing|false
|A & R Roofing Co. Inc.|ND|||||||a & r roofing|false
A Brooks Roofing Inc|A Brooks Roofing Inc.|NJ|1|2|45|91737|222902030|'A Brooks Roofing Inc'|a brooks roofing|false
|A Good Roofer Inc.|CA|||||||a good roofer|false
|A Grade Construction Inc.|IL|||||||a grade|false
|A Step Above Inc.|NV|||||||a step above|false
|A&A Roofing Co. Inc.|AK|||||||a&a roofing|false
|A&B Commercial Construction LLC|GA|||||||a&b commercial|false
|A&B Exteriors LLC|IL|||||||a&b exteriors|false
|A&M Roofing Services LLC|MA|||||||a&m roofing|false
|A. Brooks Construction Inc. - Kanga Roof|PA|||||||a. brooks construction inc. - kanga roof|false
A. W. Farrell & Son, Inc. - Erie|A. W. Farrell & Son|NV|1|2|35|57513|160954042|'A. W. Farrell & Son, Inc.'|a. w. farrell & son|false
A. W. Farrell & Son, Inc. - Las Vegas|A. W. Farrell & Son|NV|1|2|36|51678|160954042|'A. W. Farrell & Son, Inc.'|a. w. farrell & son|false
A. W. Farrell & Son, Inc. - Plattsburgh|A. W. Farrell & Son|NV|1|2|22|47195|160954042|'A. W. Farrell & Son, Inc.'|a. w. farrell & son|false
A. W. Farrell & Son, Inc. - Dunkirk|A. W. Farrell & Son|NV|1|2|28|46642|160954042|'A. W. Farrell & Son, Inc.'|a. w. farrell & son|false
|A.C. Hathorne Co. a Tecta America Company|VT|||||||a.c. hathorne co. a tecta america|false
|A.C.T. Metal Deck Supply|IL|||||||a.c.t. metal deck supply|false
A.H. Sturgill Roofing, Inc.|A.H. Sturgill Roofing Inc.|OH|1|2|24|41233|311366660|'A.H. Sturgill Roofing, Inc.'|a.h. sturgill roofing|false
|A.R.M. Roofing Inc.|NY|||||||a.r.m. roofing|false
|A.W. Farrell & Son|NY|||||||a.w. farrell & son|false
|A.W. Therrien Co. Inc.|NH|||||||a.w. therrien|false
|A+Home Remodeling Company d/b/a A+ Roofing|IL|||||||a+home remodeling company d/b/a a+ roofing|false
|A-1 All American Roofing, LLC|CA|||||||a-1 all american roofing|false
|A1 Roofing|NY|||||||a1 roofing|false
|A-1 Roofing Co.|IL|||||||a-1 roofing|false
|A-1 Roofing Corporation DBA A-1 All American Roofing|CA|||||||a-1 roofing corporation dba a-1 all american roofing|false
|A-1 Sheet Metal of Ocala Inc. dba Dunnrite Roofing Inc|FL|||||||a-1 sheet metal of ocala inc. dba dunnrite roofing|false
|A2Z|IL|||||||a2z|false
|AA Brite 24/7|AZ|||||||aa brite 24/7|false
|AAA Better Roof Inc.|IL|||||||aaa better roof|false
|AAA Construction School Bookstore|FL|||||||aaa construction school bookstore|false
|AAA Roofing and Waterproofing|ID|||||||aaa roofing and waterproofing|false
|AAA Roofing and Waterproofing|CA|||||||aaa roofing and waterproofing|false
|AAA Roofing and Waterproofing, LLC|CA|||||||aaa roofing and waterproofing|false
|AAA Roofing Co. Inc.|IN|||||||aaa roofing|false
|AAPCO Roofing Systems|TX|||||||aapco roofing|false
|AAR of North Carolina Inc.|NC|||||||aar of north carolina|false
|Aarco Contracting|NY|||||||aarco contracting|false
|Aastro Roofing Company|FL|||||||aastro roofing|false
|AB Construction & Roofing Inc.|NY|||||||ab construction & roofing|false
|AB6 Roofing|TX|||||||ab6 roofing|false
|ABC Roofing, a Tecta America Company, LLC|OR|||||||abc roofing, a tecta america|false
|ABC Supply Co. Inc.|WI|||||||abc supply|false
|A-Best Roofing Inc.|OK|||||||a-best roofing|false
|Above All Construction, LLC|KS|||||||above all construction|false
|Above Roofing LLC|TX|||||||above roofing|false
ABR Construction Inc.|ABR Construction Inc.|KY|1|2|99|167561|610971502|'ABR Construction Inc.'|abr|false
|Absolute Roofing & Waterproofing|TX|||||||absolute roofing & waterproofing|false
|Absolute Roofing and Construction|AR|||||||absolute roofing and|false
|Absolute Roofing and Waterproofing|TX|||||||absolute roofing and waterproofing|false
|AC INC Roofing|CO|||||||ac inc roofing|false
|Academy Roofing & Sheet Metal Co.|IA|||||||academy roofing & sheet metal|false
Academy Roofing Inc.|Academy Roofing Inc.|CO|1|2|78|167194|840858941|'Academy Roofing Inc.'|academy roofing|true
Academy|Academy Roofing Inc.|CO|1|2|32|67799|43758635|'Academy Roofing Corporation'|academy roofing|true
|Accel Commercial Roofing|GA|||||||accel commercial roofing|false
|Accent Roofing Service Inc.|GA|||||||accent roofing service|false
|Accredited Roofing LLC|IL|||||||accredited roofing|false
|Acculynx|WI|||||||acculynx|false
|Accurate Roof Management LLC|WI|||||||accurate roof|false
Ace Roofing LLC|Ace Roofing|MT|1|2|27|44632|208967459|'Ace Roofing LLC'|ace roofing|false
Ace Roofing LLC|Ace Roofing Inc.|LA|1|2|27|44632|208967459|'Ace Roofing LLC'|ace roofing|false
|Ace Screws|NJ|||||||ace screws|false
|Acero Tecnologia S.A.de C.V. (Atecno)|NLE|||||||acero tecnologia s.a.de c.v. (atecno)|false
|Achelpohl Roofing & Sheetmetal, Inc.|SC|||||||achelpohl roofing & sheetmetal|false
|Acme Roofing Sheet Metal Co. Inc.|AL|||||||acme roofing sheet metal|false
|ACN Roofing and Services LLC|FL|||||||acn roofing and|false
|ACR Commercial Roofing|GA|||||||acr commercial roofing|false
|Acron Roofing Systems Inc.|AB|||||||acron roofing|false
|Action Exteriors|TX|||||||action exteriors|false
|Action Roofing|CA|||||||action roofing|false
|Action Roofing & Sheet Metal, Inc.|MI|||||||action roofing & sheet metal|false
|Active Roofing Co. Inc.|IL|||||||active roofing|false
|Active Ventilation Products|NY|||||||active ventilation products|false
|Adail Bastos Inc|CA|||||||adail bastos|false
|Adame Roofing|CO|||||||adame roofing|false
|Adams & Sons Ltd.|WI|||||||adams & sons|false
|Adams and Reese LLP|FL|||||||adams and reese|false
|Adams Roofing Professionals Inc.|IL|||||||adams roofing professionals|false
|ADC Engineering Inc.|SC|||||||adc engineering|false
Aderhold Roofing Corporation|Aderhold Roofing|FL|1|2|36|68873|275227926|'Aderhold Roofing'|aderhold roofing|false
|Adler Hydro Vac|FL|||||||adler hydro vac|false
|Admirable Home Improvement|IL|||||||admirable home improvement|false
|Aduddell Industries|FL|||||||aduddell|false
|Advanced Building Consultants|FL|||||||advanced building consultants|false
|Advanced Contracting Inc|WA|||||||advanced contracting|false
|Advanced Exteriors Inc.|CO|||||||advanced exteriors|false
Advanced Industrial Roofing, Inc.|Advanced Industrial Roofing Inc.|OH|1|2|80|119604||'Advanced Industrial Roofing, Inc.'|advanced industrial roofing|false
|Advanced Metal Works Inc.|CA|||||||advanced metal works|false
|Advanced Roof Design Inc.|CA|||||||advanced roof design|false
|Advanced Roofing Inc.|FL|||||||advanced roofing|false
|Advanced Roofing Services Inc.|CA|||||||advanced roofing|false
|Advanced Roofing Systems Inc.|OH|||||||advanced roofing|false
|Advanced Roofing Systems Inc.|CA|||||||advanced roofing|false
|Advanced Roofing Systems Ltd.|AB|||||||advanced roofing|false
|Advantage USAA Inc.|TX|||||||advantage usaa|false
|AdvantEdge Roofing & Construction Inc.|IL|||||||advantedge roofing &|false
|Advocate Construction|IL|||||||advocate|false
|Advocate Construction|TX|||||||advocate|false
|Advocate Construction|KS|||||||advocate|false
|Advocate Construction|MI|||||||advocate|false
|Advocate Construction|WI|||||||advocate|false
|Advocate Construction|IL|||||||advocate|false
|Advocate Construction|MO|||||||advocate|false
|Advocate Roofing|CO|||||||advocate roofing|false
AECOM DCS (US Operations)|AECOM|VA|1|3|15192|30384975|952661922|'AECOM'|aecom|false
AECOM: CS Federal|AECOM|VA|1|2|48|120190||'AECOM'|aecom|false
Hunt Construction Group|AECOM|VA|1|3|885|1841072||'AECOM'|aecom|false
Tishman Construction Corporation|AECOM|VA|1|3|1154|2185387||'AECOM'|aecom|false
Leading Builders Group LLC (Master)|AECOM|VA|1|2|190|362826||'AECOM'|aecom|false
|AEX CONSULTANTS INC|AZ|||||||aex consultants|false
|AF ROOFING & SIDING INC.|CA|||||||af roofing & siding|false
|AG Roofing And Construction LLC|TX|||||||ag roofing and|false
|Agent Smith Group, LLC|AZ|||||||agent smith group|false
AGH Inc|AGH|WA|1|2|11|17858|205834807|'AGH Inc'|agh|false
|Agora Systems, Inc.|CA|||||||agora systems|false
|AID Home Improvemet Inc.|RI|||||||aid home improvemet|false
|AIS Building Group|OH|||||||ais building|false
FD Thomas|AIS Construction Inc|MI|1|3|25|1574247||'AIS'|ais|false
PAPT - AIS|AIS Construction Inc|MI|1|2|49|96687|251399868|'AIS'|ais|false
|A-J Roofing & Waterproofing Co.|NE|||||||a-j roofing & waterproofing|false
|AJF Roofing|FL|||||||ajf roofing|false
|AJL Group|OH|||||||ajl|false
|AKM Consultants Inc|CO|||||||akm consultants|false
|Akron Canton Mansfield Roofing & Sheet Metal Contractors Association|OH|||||||akron canton mansfield roofing & sheet metal contractors association|false
|Alabama Roofing & Sheet Metal Inc.|AL|||||||alabama roofing & sheet metal|false
|Alameda Roofing Service Inc.|CA|||||||alameda roofing service|false
|Alan's Roofing Inc.|FL|||||||alan's roofing|false
|Albert J. Jackson, Inc|MD|||||||albert j. jackson|false
|Alberta Roofing Contractors Association|AB|||||||alberta roofing contractors association|false
|ALCO Roofing|TX|||||||alco roofing|false
|Aldrete Roofing and Construction|TX|||||||aldrete roofing and|false
|Align Roofing Solutions, Inc|FL|||||||align roofing solutions|false
|Alimac Pro Inc|WA|||||||alimac pro|false
|Alkon Group LLC|GA|||||||alkon|false
|All American Exterior Solutions|IL|||||||all american exterior|false
|All American Restoration LLC|MN|||||||all american restoration|false
|All Area Roofing & Construction Inc.|FL|||||||all area roofing &|false
|All Area Roofing Inc.|FL|||||||all area roofing|false
|All Around Roofing & Waterproofing|HI|||||||all around roofing & waterproofing|false
|All Elements Inc.|MN|||||||all elements|false
All In One Services, LLC|All In One Construction Group|CT|1|2|25|25290|384133019|'All In One Services'|all in one|false
|All Out Roofing, LLC|TX|||||||all out roofing|false
|All Over Roofing LLC|SD|||||||all over roofing|false
|ALL PLY Roofing LLC|WA|||||||all ply roofing|false
|All Seasons Development LLC|CA|||||||all seasons|false
All Seasons Roofing, LLC|All Seasons Roofing LLC|MO|1|2|15|28858|204885966|'All Seasons Roofing, LLC'|all seasons roofing|false
|All Star Roofing Inc.|NY|||||||all star roofing|false
|All Star Sheet Metal & Roofing LLC|TX|||||||all star sheet metal & roofing|false
|All Valley Sheet Metal, Inc.|WA|||||||all valley sheet metal|false
|All Weather Waterproofing Inc.|UT|||||||all weather waterproofing|false
|Allegiance Roof Systems|FL|||||||allegiance roof|false
Allen Roofing & Siding, LLC.|Allen Roofing & Siding|MO|1|2|100|77136|881581570|'Allen Roofing & Siding, LLC'|allen roofing & siding|false
|Allen Roofing Co. Inc.|NM|||||||allen roofing|false
|Alliance Consulting & Testing Inc.|IN|||||||alliance consulting & testing|false
|Alliance Exterior Construction Inc. d/b/a Alliance Solar/Wall/Glass/Roof|MD|||||||alliance exterior construction inc. d/b/a alliance solar/wall/glass/roof|false
Alliance Roofing Holdings Inc|Alliance Roofing|ON|1|2|19|42015|853598851|'Alliance Roofing'|alliance roofing|false
Alliance Roofing Holdings Inc|Alliance Roofing, LLC|GA|1|2|19|42015|853598851|'Alliance Roofing'|alliance roofing|false
0000000001 ALLIED SERVICES REHAB HOSPITA|Allied Construction Services|CA|1|3|405|482886|232523395|'ALLIED SERVICES'|allied|true
0000000002 DEVELOPMENTAL SERVICES|Allied Construction Services|CA|1|3|310|395340|240860110|'ALLIED SERVICES'|allied|true
0000000003 VOCATIONAL SERVICES|Allied Construction Services|CA|1|3|312|449295|240860110|'ALLIED SERVICES'|allied|true
0000000004 SKILLED NURSING CENTER|Allied Construction Services|CA|1|3|470|519804|232523688|'ALLIED SERVICES'|allied|true
0000000005 JOHN HEINZ INSTITUTE OF REHAB|Allied Construction Services|CA|1|3|382|437861|232262852|'ALLIED SERVICES'|allied|true
0000000006 BURNLEY WORK SHOP DIV 06|Allied Construction Services|CA|1|3|116|116027|231642528|'ALLIED SERVICES'|allied|true
0000000010 MENTAL HEALTH SERVICES|Allied Construction Services|CA|1|3|152|150715|240860110|'ALLIED SERVICES'|allied|true
0000000015 HOME HEALTH|Allied Construction Services|CA|1|3|65|88097|240860110|'ALLIED SERVICES'|allied|true
0000000016 CORPORATE SERVICES|Allied Construction Services|CA|1|3|306|384694|240860110|'ALLIED SERVICES'|allied|true
0000000030 PHARMACY|Allied Construction Services|CA|1|3|45|58721|240860110|'ALLIED SERVICES'|allied|true
0000000040 MEADE STREET SKILLED NURSING|Allied Construction Services|CA|1|3|239|262403|232862231|'ALLIED SERVICES'|allied|true
0000000045 CENTER CITY SKILLED NURSING|Allied Construction Services|CA|1|3|94|115119|232862231|'ALLIED SERVICES'|allied|true
0000000034 HOSPICE|Allied Construction Services|CA|1|3|99|112298|240860110|'ALLIED SERVICES'|allied|true
Home instead Senior care|Allied Construction Services|CA|1|2|192|220967|841494367|'Allied LLC'|allied|true
Atlanta|Allied Construction Services|CA|1|2|30|62406|301007753|'Allied Management Inc'|allied|true
BBB|Allied Construction Services|CA|1|2|40|107689|301007753|'Allied Management Inc'|allied|true
Denver|Allied Construction Services|CA|1|1|15|26508|301007753|'Allied Management Inc'|allied|true
FB1|Allied Construction Services|CA|1|2|30|103100|301007753|'Allied Management Inc'|allied|true
Fort Mill|Allied Construction Services|CA|1|1|12|18030|301007753|'Allied Management Inc'|allied|true
Mira Loma|Allied Construction Services|CA|1|1|18|37826|301007753|'Allied Management Inc'|allied|true
Mykawa|Allied Construction Services|CA|1|2|300|421545|301007753|'Allied Management Inc'|allied|true
Ohio|Allied Construction Services|CA|1|2|40|70015|301007753|'Allied Management Inc'|allied|true
Ridgefield|Allied Construction Services|CA|1|1|13|18288|301007753|'Allied Management Inc'|allied|true
Dayton|Allied Construction Services|CA|1|2|10|15942|301007753|'Allied Management Inc'|allied|true
StLouis|Allied Construction Services|CA|1|1|6|17694|301007753|'Allied Management Inc'|allied|true
Warren Valve|Allied Construction Services|CA|1|2|100|208630|301007753|'Allied Management Inc'|allied|true
Mykawa6666|Allied Construction Services|CA|1|1|10|26626|301007753|'Allied Management Inc'|allied|true
Allied Pipe HOU|Allied Construction Services|CA|1|1|15|43839|301007753|'Allied Management Inc'|allied|true
Allied Pipe Ill|Allied Construction Services|CA|1|1|10|12723|301007753|'Allied Management Inc'|allied|true
Allied Crawford Steel|Allied Construction Services|CA|1|2|34|79307||'Allied Properties Inc'|allied|true
ALLIED CONSTRUCTION MANAGEMENT|Allied Construction Services|CA|1|2|61|111491|223558617|'ALLIED CONSTRUCTION MANAGEMENT'|allied|true
|Allied Roofing & Sheet Metal Co. Inc.|CT|||||||allied roofing & sheet metal|false
|Allied Roofing & Sheet Metal Inc.|PA|||||||allied roofing & sheet metal|false
|Allied Roofing and Sheet Metal|FL|||||||allied roofing and sheet metal|false
Allied Roofing, Inc.|Allied Roofing Inc.|FL|1|2|28|56584|592690416|'Allied Roofing, Inc.'|allied roofing|false
|Allied Xteriors LLC|LA|||||||allied xteriors|false
Alloy Architectural Solutions|Alloy Architectural Solutions LLC|IL|1|1|15|22012|824789224|'Alloy Architectural Solutions'|alloy architectural|false
|All-Rite Sheet Metal Inc|TX|||||||all-rite sheet metal|false
|All-South Subcontractors, Inc.|AL|||||||all-south subcontractors|false
|Allstate Exteriors LLC|OH|||||||allstate exteriors|false
|Allstate Roofing Inc.|KS|||||||allstate roofing|false
Allweather Roof|Allweather Roof|MN|1|2|79|138402|411536214|'Allweather Roof'|allweather roof|false
|Allwine Roofing|OK|||||||allwine roofing|false
|Ally Roofing & Restoration|TX|||||||ally roofing & restoration|false
|Ally Roofing Services LLC|TX|||||||ally roofing|false
|Alma Roofing|CA|||||||alma roofing|false
|Almost Heaven Roofing|WV|||||||almost heaven roofing|false
|Aloha Construction Inc.|IL|||||||aloha|false
|Aloha Construction Inc.|IL|||||||aloha|false
|Alonzo Ours Construction Inc.|VA|||||||alonzo ours|false
|ALP Roofing|MD|||||||alp roofing|false
|Alpaca Roofing|CO|||||||alpaca roofing|false
AOC Tennessee Resins|Alpha Construction Services|OK|1|2|66|166178||'Alpha Corporation'|alpha|true
Alpha Services Idaho|Alpha Construction Services|OK|1|3|224|317864|820534879|'Alpha Services LLC'|alpha|true
Alpha New Jersey|Alpha Construction Services|OK|1|3|580|118898|363601505|'Alpha'|alpha|true
New Excelsior Inc|Alpha Construction Services|OK|1|2|76|151909|464271510|'Alpha Industries Inc'|alpha|true
Alpha Technologies Services Inc.|Alpha Construction Services|OK|1|2|168|199325|912025134|'Alpha Technologies Services Inc.'|alpha|true
|Alpha Exterior Designs|PA|||||||alpha exterior designs|false
|Alpha Power Restoration|IL|||||||alpha power restoration|false
|AlphaCore Roofing Inc.|FL|||||||alphacore roofing|false
|Alpine Roofing, a Tecta America Company, LLC.|NV|||||||alpine roofing, a tecta america|false
|Alston Sendoll Blenman II LLC|GA|||||||alston sendoll blenman ii|false
|Alta Roofing & Waterproofing Inc.|CA|||||||alta roofing & waterproofing|false
|Altenloh Brinck & Co./TRUFAST|OH|||||||altenloh brinck & co./trufast|false
|Alternative Roofing Solutions|CA|||||||alternative roofing|false
|Altitude Roofing LLC|AZ|||||||altitude roofing|false
|Alto Vista Roofing|TX|||||||alto vista roofing|false
Alumni Roofing Lexington|Alumni Roofing Company|OH|1|2|23|44434|341865113|'Alumni Roofing Co.'|alumni roofing|false
ALVA ROOFING COMPANY|Alva Roofing Co.|OK|1|2|50|55221||'ALVA ROOFING COMPANY'|alva roofing|false
|Alvin J. Singleton Inc.|FL|||||||alvin j. singleton|false
|Amber Stone Construction|AZ|||||||amber stone|false
|AMC Construction and Remodeling llc|PA|||||||amc construction and remodeling|false
|Amend Roofing LLC|GA|||||||amend roofing|false
|Amento Group|WA|||||||amento|false
American Building Systems LLC.|American Building Contractors Inc|MN|1|2|142|287320|463600668|'American Building Systems LLC'|american building|false
|American Choice Exteriors|MD|||||||american choice exteriors|false
|American Commercial Roofing Inc.|KS|||||||american commercial roofing|false
|American Contracting U.S.A. Inc.|TX|||||||american contracting u.s.a|false
|American Contractors Exams & Bookstore|TN|||||||american contractors exams & bookstore|false
|American Custom Contractors Inc.|MD|||||||american custom|false
|American Dream Home Improvements Inc. d/b/a AmeriPro Roofing|IL|||||||american dream home improvements inc. d/b/a ameripro roofing|false
|American Eagle Roofing|CA|||||||american eagle roofing|false
|American Elite Construction|TX|||||||american elite|false
|American Elite Roofing LLC Powered by Resurrected Roofing LLC|GA|||||||american elite roofing llc powered by resurrected roofing|false
|American Enviromental Service Co.|VA|||||||american enviromental service|false
|American Heritage Restoration LLC|CO|||||||american heritage restoration|false
|AMERICAN HOME SPECIALISTS|MD|||||||american home specialists|false
|American Home Specialists|MD|||||||american home specialists|false
|American Men Roofing|LA|||||||american men roofing|false
|American Roofing & Construction LLC|OK|||||||american roofing &|false
|American Roofing & Construction LLC|AL|||||||american roofing &|false
American Roofing & Metal|American Roofing & Metal Co. Inc.|KY|1|2|236|232151|610192077|'American Roofing & Metal'|american roofing & metal|false
American Roofing & Metal|American Roofing & Metal Co. Inc.|TX|1|2|236|232151|610192077|'American Roofing & Metal'|american roofing & metal|false
|American Roofing & Sheet Metal Inc.|NY|||||||american roofing & sheet metal|false
|American Roofing & Sheet Metal Inc.|FL|||||||american roofing & sheet metal|false
|American Roofing & Storm Restoration|TX|||||||american roofing & storm restoration|false
|American Roofing Co.|UT|||||||american roofing|false
|American Standard Coating|CA|||||||american standard coating|false
|American Way Exteriors LLC|OH|||||||american way exteriors|false
|American WeatherStar|AL|||||||american weatherstar|false
|Americanstruction|IL|||||||americanstruction|false
|America's Best Roofing Company|AZ|||||||america's best roofing|false
|Amherst Roofing & Sheet Metal Co.|ON|||||||amherst roofing & sheet metal|false
|Amor Roofing, LLC|WA|||||||amor roofing|false
|Amrize|TN|||||||amrize|false
|Amsterdam Enterprises|IL|||||||amsterdam|false
|Amtex Associated Contractors|TX|||||||amtex associated|false
|Anchor Products LLC|TX|||||||anchor products|false
|Anchor Roofing & Exteriors|MD|||||||anchor roofing & exteriors|false
|Anchor Roofing Systems LLC|TX|||||||anchor roofing|false
|Anderson & Shah Roofing Inc.|IL|||||||anderson & shah roofing|false
Anderson Global Inc.|Anderson Associates|UT|1|2|70|158120|382413917|'Anderson Global Inc.'|anderson|true
Anderson Construction|Anderson Associates|UT|1|2|75|158351|541759167|'Anderson Construction'|anderson|true
Anderson Construction Company of Fort Gaines|Anderson Associates|UT|1|2|104|196906|580974798|'Anderson Construction Company'|anderson|true
Anderson Group International San Jose|Anderson Associates|UT|1|2|35|72860|770507782|'Anderson Group International'|anderson|true
Anderson Group International|Anderson Associates|UT|1|2|60|124645|770507782|'Anderson Group International'|anderson|true
Nor-Son Custom Builders|Anderson Associates|UT|1|2|65|121391|411321194|'Anderson Group Inc'|anderson|true
Nor-Son Construction|Anderson Associates|UT|1|2|62|122725|873873087|'Anderson Group Inc'|anderson|true
Anderson Construction Company of North Florida|Anderson Associates|UT|1|1|17|35360|522388318|'Anderson Construction Company'|anderson|true
Anderson Systems Inc.|Anderson Associates|UT|1|2|99|182717|770106803|'Anderson Systems Inc.'|anderson|true
Anderson Development Company|Anderson Associates|UT|1|2|121|249221||'Anderson Development Company'|anderson|true
|Anderson Roofing & Contracting|TX|||||||anderson roofing & contracting|false
|Anderson Roofing and Repairs|TX|||||||anderson roofing and repairs|false
|Anderson Roofing Co. Inc.|OR|||||||anderson roofing|false
|Andrus Bros. Roofing|TX|||||||andrus bros. roofing|false
|Andrus Brothers 1 Ltd.|TX|||||||andrus brothers 1|false
|Andy's Roofing Co. Inc.|CA|||||||andy's roofing|false
|Annapolis Exteriors Inc.|MD|||||||annapolis exteriors|false
|Answering Service Care|FL|||||||answering service care|false
Anthony Roofing Tecta America.com|Anthony Roofing Tecta America LLC|IL|1|2|85|141688|362699848|'Anthony Roofing Tecta America'|anthony roofing tecta america|false
|Antis Roofing & Waterproofing LLC|CA|||||||antis roofing & waterproofing|false
|AP CONTRACTING LLC|FL|||||||ap contracting|false
|AP Roofing and Specialty Coatings|KS|||||||ap roofing and specialty coatings|false
|Apaxx Incorporated|AL|||||||apaxx|false
|Aperior|WI|||||||aperior|false
|APEX METAL GROUP|GA|||||||apex metal|false
|Apex Roofing LLC|VA|||||||apex roofing|false
|Apex Roofing Technology|TX|||||||apex roofing technology|false
|Apollo Roofing & Sheet Metal LLC|RI|||||||apollo roofing & sheet metal|false
|Apollo Roofing Co. Inc.|GA|||||||apollo roofing|false
Apple Roofing Corp.|Apple Roofing Corp.|NY|1|2|51|62817|161198739|'Apple Roofing Corp.'|apple roofing|false
|Applied Building Sciences|SC|||||||applied building sciences|false
|Applied Roofing Solutions Inc.|NC|||||||applied roofing|false
|Applied Roofing Systems Inc.|MA|||||||applied roofing|false
|Aqua Seal Manufacturing & Roofing Inc.|SC|||||||aqua seal manufacturing & roofing|false
|Aquatech Consultancy, Inc.|CA|||||||aquatech consultancy|false
|AR Exteriors & Roofing|TX|||||||ar exteriors & roofing|false
|AR SIDING & ROOFING, LLC|PA|||||||ar siding & roofing|false
|Arabie Contracting Company, LLC|LA|||||||arabie contracting company|false
|Arapahoe Roofing & Sheet Metal Inc.|CO|||||||arapahoe roofing & sheet metal|false
|ARC ROOFING CORPORATION|FL|||||||arc roofing|false
|ArcCon Roofing Company, LLC.|AL|||||||arccon roofing company|false
|Architechnology Inc.|AZ|||||||architechnology|false
|Architectural Metal Specialties Inc.|GA|||||||architectural metal specialties|false
6304_14768|Architectural Metals, Inc.|MI|1|2|44|77865|382755753|'Architectural Metals Inc'|architectural metals|false
Architectural Sheet Metal, Inc.|Architectural Sheet Metal Inc.|FL|1|2|34|74622|593178660|'Architectural Sheet Metal, Inc.'|architectural sheet metal|true
ARCHITECTURAL SHEET METAL, INC|Architectural Sheet Metal Inc.|FL|1|2|38|44638|911160776|'ARCHITECTURAL SHEET METAL, INC'|architectural sheet metal|true
|Architectural Studio, Ltd.|IL|||||||architectural studio|false
|Arco Construction Inc.|NJ|||||||arco|false
|Arcon Associates Inc.|IL|||||||arcon|false
Ardizzone Enterprises Inc|Ardizzone Enterprises Inc.|IN|1|2|35|73324|351805237|'Ardizzone Enterprises Inc'|ardizzone|false
|ARG Roofing|OH|||||||arg roofing|false
|Argio Roofing & Construction LLC|TX|||||||argio roofing &|false
Paradise Valley Office Bldg A|ARI Consulting Services Corp|FL|1|2|89|178000||'Ari'|ari|true
ARI INDUSTRIES, INC|ARI Consulting Services Corp|FL|1|2|64|10053159||'ARi Industries. Inc.'|ari|true
|Arizona Roofing Contractors Association|AZ|||||||arizona roofing contractors association|false
|Ark la Miss Roofing LLC|LA|||||||ark la miss roofing|false
|Ark Roofing Co. Inc.|TN|||||||ark roofing|false
|Armko Industries Inc.|TX|||||||armko|false
|Armor-Tite Construction Corp.|CT|||||||armor-tite|false
|Armour roof co|NE|||||||armour roof|false
|Armstrong & Aceves Company Inc.|CA|||||||armstrong & aceves|false
Armstrong International - Three Rivers Division|Armstrong Group Inc.|NM|1|2|304|588437|380308010|'Armstrong International Inc.'|armstrong|false
|Armstrong Installation Service|CA|||||||armstrong installation service|false
|Arnett Construction|IN|||||||arnett|false
|Arnold Roofing and Restoration|SC|||||||arnold roofing and restoration|false
|ARRI & CM GENERAL CONTRACTORS LLC|CA|||||||arri & cm general|false
4028-1980|Arrow Consulting Corp.|TX|1|2|22|44000|751238083|'Arrow'|arrow|false
4028-ARW01|Arrow Consulting Corp.|TX|1|3|373|746000|111806155|'Arrow'|arrow|false
4028-ARW02|Arrow Consulting Corp.|TX|1|3|1083|2166000|111806155|'Arrow'|arrow|false
4028-ARW04|Arrow Consulting Corp.|TX|1|2|48|96000|111806155|'Arrow'|arrow|false
4028-ARW07|Arrow Consulting Corp.|TX|1|2|64|128000|111806155|'Arrow'|arrow|false
4028-ARW13|Arrow Consulting Corp.|TX|1|2|70|140000|111806155|'Arrow'|arrow|false
4028-ARW14|Arrow Consulting Corp.|TX|1|2|24|48000|274093199|'Arrow'|arrow|false
4028-ARW15|Arrow Consulting Corp.|TX|1|2|39|78000|111806155|'Arrow'|arrow|false
4028-ARW18|Arrow Consulting Corp.|TX|1|2|40|100000|111806155|'Arrow'|arrow|false
4028-ARW19|Arrow Consulting Corp.|TX|1|2|38|76000|111806155|'Arrow'|arrow|false
4028-ARW27|Arrow Consulting Corp.|TX|1|2|28|56000|111806155|'Arrow'|arrow|false
